fecha,dia_semana,semana,dolar_b,dolar_o,brecha_s,brecha,db_var,do_var,brecha_var,evento_p,evento_t
2010-07-24,Saturday,2010-29,4.0183333333333335,3.93,0.08833333333333337,2.247667514843088,0.020742584526045604,0.0,0.021204410517383643,,
2010-07-25,Sunday,2010-29,4.019166666666666,3.93,0.08916666666666595,2.2688719253604495,0.020738282870169655,0.0,0.02120441051736144,,
2010-07-26,Monday,2010-30,4.02,3.93,0.08999999999999941,2.2900763358778553,0.02073398299813345,0.0,0.021204410517405847,,
2010-07-27,Tuesday,2010-30,4.025,3.93,0.0950000000000002,2.4173027989822016,0.12437810945276073,0.0,0.12722646310434627,,
2010-07-28,Wednesday,2010-30,4.03,3.93,0.10000000000000009,2.5445292620865256,0.1242236024844745,0.0,0.12722646310432406,,
2010-07-29,Thursday,2010-30,4.03,3.94,0.0900000000000003,2.2842639593908753,0.0,0.2544529262086481,-0.2602653026956503,,
2010-07-30,Friday,2010-30,4.0275,3.94,0.08749999999999991,2.2208121827411054,-0.062034739454108756,0.0,-0.06345177664976998,,
2010-07-31,Saturday,2010-30,4.024166666666667,3.94,0.08416666666666694,2.13620981387479,-0.08276432857438065,0.0,-0.08460236886631556,,
2010-08-01,Sunday,2010-30,4.020833333333333,3.94,0.08083333333333309,2.051607445008452,-0.0828328846552262,0.0,-0.08460236886633776,,
2010-08-02,Monday,2010-31,4.0175,3.94,0.07750000000000012,1.9670050761421365,-0.0829015544041356,0.0,-0.08460236886631556,,
2010-08-03,Tuesday,2010-31,4.015,3.94,0.07499999999999973,1.9035532994923887,-0.062227753578103506,0.0,-0.06345177664974777,,
2010-08-04,Wednesday,2010-31,4.005,3.93,0.07499999999999973,1.9083969465648831,-0.24906600249064992,-0.25380710659898,0.004843647072494406,,
2010-08-05,Thursday,2010-31,4.015,3.93,0.08499999999999952,2.1628498727735312,0.24968789013732895,0.0,0.2544529262086481,,
2010-08-06,Friday,2010-31,3.9925,3.93,0.0625,1.5903307888040619,-0.5603985056039762,0.0,-0.5725190839694694,,
2010-08-07,Saturday,2010-31,3.9933333333333336,3.93,0.06333333333333346,1.6115351993214677,0.020872469213117917,0.0,0.021204410517405847,,
